onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
79.7260000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
83.7860000000	n/a	n/a	RESP: No Response	n/a	n/a	S105
84.2220000000	n/a	n/a	FB: No Response FB	n/a	n/a	S  7
86.2940000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
88.0840000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
88.5420000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
90.6120000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
93.2200000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
93.6800000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
95.7480000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
96.3080000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
96.8000000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
98.8680000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
99.5560000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
99.9340000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
102.0040000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
102.8880000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
103.3040000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
105.3720000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
106.3240000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
106.7240000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
108.7920000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
109.8800000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
110.3100000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
112.3800000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
113.4920000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
113.9960000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
116.0640000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
117.9160000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
118.2820000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
120.3500000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
122.1800000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
122.7360000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
124.8040000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
126.1120000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
126.6720000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
128.7400000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
130.0080000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
130.5580000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
132.6260000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
133.7840000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
134.2620000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
136.3320000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
138.1520000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
138.5480000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
140.6160000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
141.3200000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
141.7500000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
143.8180000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
145.8560000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
146.3540000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
148.4220000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
149.6240000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
150.0240000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
152.0920000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
153.4200000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
153.8420000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
155.9120000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
158.2040000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
158.5640000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
160.6320000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
161.9240000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
162.3160000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
164.3840000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
166.2880000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
166.6700000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
168.7380000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
170.6520000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
171.0720000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
173.1420000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
174.4740000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
174.9260000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
176.9940000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
179.7380000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
180.0960000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
182.1640000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
185.5100000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
185.8680000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
187.9360000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
191.9060000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
192.4220000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
194.4920000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
195.6100000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
196.1260000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
198.1940000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
199.2140000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
199.7120000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
201.7800000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
204.0860000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
204.6480000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
206.7180000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
207.9060000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
208.4340000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
210.5040000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
212.4220000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
212.8880000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
214.9560000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
218.1780000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
218.6100000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
220.6780000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
222.8020000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
223.1960000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
225.2640000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
227.5580000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
228.1160000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
230.1860000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
234.1220000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
234.6380000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
236.7060000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
238.4300000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
238.9420000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
241.0100000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
241.9340000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
242.3940000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
244.4620000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
246.3060000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
246.7640000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
248.8320000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
250.1980000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
250.5840000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
252.6520000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
254.1380000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
254.5200000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
256.5880000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
258.6380000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
259.1240000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
261.1920000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
262.7300000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
263.1940000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
265.2620000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
266.6380000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
267.0800000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
269.1480000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
271.3620000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
271.8500000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
273.9180000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
275.4180000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
275.8380000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
277.9060000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
281.2620000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
281.6400000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
283.7100000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
285.0580000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
285.4440000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
287.5120000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
288.9260000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
