onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
266.2540000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
268.7680000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
269.1500000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
271.2220000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
275.2040000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
275.7380000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
277.8080000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
281.5200000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
281.9440000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
284.0120000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
286.4720000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
286.8460000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
288.9160000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
289.7640000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
290.1820000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
292.2520000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
295.3640000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
295.8200000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
297.8900000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
298.9080000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
299.2900000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
301.3580000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
304.6200000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
305.0100000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
307.0800000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
308.6560000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
309.0480000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
311.1160000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
313.1880000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
313.5680000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
315.6360000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
318.3400000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
318.7380000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
320.8060000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
324.8740000000	n/a	n/a	RESP: No Response	n/a	n/a	S105
325.2420000000	n/a	n/a	FB: No Response FB	n/a	n/a	S  7
327.3120000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
329.7080000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
330.2300000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
332.2980000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
335.2280000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
335.7500000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
337.8200000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
340.6040000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
341.0560000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
343.1240000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
344.9920000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
345.5260000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
347.5940000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
349.6820000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
350.0780000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
352.1480000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
353.9300000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
354.3320000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
356.4000000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
357.4140000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
357.8340000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
359.9040000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
360.9580000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
361.4200000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
363.4900000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
367.5560000000	n/a	n/a	RESP: No Response	n/a	n/a	S105
368.1260000000	n/a	n/a	FB: No Response FB	n/a	n/a	S  7
370.1940000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
371.1140000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
371.5620000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
373.6300000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
375.1140000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
375.6140000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
377.6840000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
378.2620000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
